removed,experience,education,semantic,recall@5,recall@10,recall@15,ndcg@5,ndcg@10,ndcg@15,spearman,mae_0_to_3,skill,w_skill,w_experience,w_education
education,0.2,,0.8,0.8,1.0,1.0,0.8014847907423146,0.8397662831612014,0.8547586684413284,0.7875685114254358,0.8137209049056193,0.0,,,
education,0.3,,0.7,0.8,1.0,1.0,0.8014847907423146,0.8397662831612014,0.8547586684413284,0.7875685114254358,0.8404420245057382,0.0,,,
education,0.6,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8272670758424565,0.8434731339567159,0.8298391377448803,0.7953730881886865,0.4,,,
education,0.5,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8265495301273421,0.8432776105768433,0.8298391377448803,0.7612819969313875,0.5,,,
education,0.1,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7230808328224089,0.9,,,
education,0.2,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7312241212490673,0.8,,,
education,0.3,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7393674096757259,0.7,,,
education,0.4,,0.0,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7475106981023845,0.6,,,
education,0.7,,0.0,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.837054057374983,0.8142657491008742,0.8508800765469715,0.3,,,
education,0.8,,0.0,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.8365989713524189,0.7998047453600118,0.9097500049335049,0.2,,,
education,0.9,,0.0,0.6,1.0,1.0,0.7364191567020566,0.8176333098416488,0.8333842819333441,0.7775570472971464,0.9686199333200382,0.1,,,
education,0.9,,0.1,0.6,1.0,1.0,0.7364191567020566,0.8143188045355335,0.8300697766272288,0.7408483454934185,1.0007687421064524,0.0,,,
education,0.0,,0.0,0.6,1.0,1.0,0.5917973664126421,0.7864309985255398,0.8031590789750409,0.7642971698740139,0.7149375443957503,1.0,,,
education,1.0,,0.0,0.6,0.8,1.0,0.6681964713107739,0.690669240365442,0.7566044538056407,0.6396213193073808,1.0274898617065715,0.0,,,
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8272670758424565,0.8434731339567159,0.8298391377448803,0.7953730881886865,,0.4,0.6,0.0
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8265495301273421,0.8432776105768433,0.8298391377448803,0.7612819969313875,,0.5,0.5,0.0
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7230808328224089,,0.9,0.1,0.0
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7312241212490673,,0.8,0.2,0.0
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7393674096757259,,0.7,0.3,0.0
semantic,,,,0.8,1.0,1.0,0.7867608030679949,0.8254779669876505,0.8422060474371517,0.8153781340040176,0.7475106981023845,,0.6,0.4,0.0
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8250693049329805,0.8412753630472398,0.8320639075511668,0.7982903814314543,,0.4,0.5,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8250693049329805,0.8408202770246759,0.8176029038103041,0.8492422014874255,,0.3,0.6,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8243517592178661,0.8405578173321255,0.8176029038103041,0.7319525890317146,,0.7,0.2,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8243517592178661,0.8405578173321255,0.8176029038103041,0.7400958774583731,,0.6,0.3,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8243517592178661,0.8405578173321255,0.8176029038103041,0.7588834485721774,,0.5,0.4,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8232801960781745,0.839486254192434,0.8031419000694416,0.723809300605056,,0.8,0.1,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.822325835903929,0.8380768079956245,0.8098162094883012,0.9081121298739588,,0.2,0.7,0.1
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.822325835903929,0.8376755211978854,0.7953552057474387,0.9669820582604922,,0.1,0.8,0.1
semantic,,,,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.837054057374983,0.8142657491008742,0.8508800765469715,,0.3,0.7,0.0
semantic,,,,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.8365989713524189,0.7998047453600118,0.9097500049335048,,0.2,0.8,0.0
semantic,,,,0.6,1.0,1.0,0.7364191567020566,0.8176333098416488,0.8333842819333441,0.7775570472971464,0.9686199333200382,,0.1,0.9,0.0
semantic,,,,0.8,1.0,1.0,0.7843762699362018,0.8144249066642134,0.8301758787559087,0.7363988058808453,1.0258519866470257,,0.0,0.9,0.1
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.8593024161554714,,0.3,0.5,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.8752791565344112,,0.3,0.4,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9064742548144128,,0.2,0.6,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9203144508794888,,0.2,0.5,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9452920373295842,,0.2,0.4,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.965344183200946,,0.1,0.7,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9757632488047476,,0.1,0.6,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9786381048956128,,0.2,0.3,0.5
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0041506079364253,,0.1,0.5,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0485184239708256,,0.1,0.4,0.5
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0937275642505069,,0.1,0.3,0.6
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.138936704530188,,0.1,0.2,0.7
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7245377683877032,,0.7,0.1,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7417925825836783,,0.6,0.2,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7522730543572098,,0.6,0.1,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7715058997599761,,0.5,0.3,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7852085678442563,,0.5,0.2,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.801185308223196,,0.5,0.1,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.814267121810394,,0.4,0.4,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8302438621893338,,0.4,0.3,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8462206025682736,,0.4,0.2,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8621973429472133,,0.4,0.1,0.5
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.891255896913351,,0.3,0.3,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.9148208258544208,,0.3,0.2,0.5
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.9539669261000812,,0.3,0.1,0.6
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.023847245175294,,0.2,0.2,0.6
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.069056385454975,,0.2,0.1,0.7
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.1841458448098692,,0.1,0.1,0.8
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.0360402726766862,,0.0,0.8,0.2
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.046813016369878,,0.0,0.7,0.3
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.073189602766357,,0.0,0.6,0.4
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.1183987430460385,,0.0,0.5,0.5
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.1636078833257195,,0.0,0.4,0.6
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.2088170236054008,,0.0,0.3,0.7
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.254026163885082,,0.0,0.2,0.8
semantic,,,,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.2992353041647633,,0.0,0.1,0.9
semantic,,,,0.8,1.0,1.0,0.6556707338870036,0.8018609453668054,0.8176119174585007,0.7411855845191515,0.7156660121783974,,0.9,0.0,0.1
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7163944799610447,,0.8,0.0,0.2
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7324717064117908,,0.7,0.0,0.3
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7645812373213797,,0.6,0.0,0.4
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.8171620486021358,,0.5,0.0,0.5
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.8843496143792575,,0.4,0.0,0.6
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.9991760663797624,,0.3,0.0,0.7
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,1.1142655257346563,,0.2,0.0,0.8
semantic,,,,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,1.2293549850895504,,0.1,0.0,0.9
semantic,,,,0.6,1.0,1.0,0.5917973664126421,0.7864309985255398,0.8031590789750409,0.7642971698740139,0.7149375443957503,,1.0,0.0,0.0
semantic,,,,0.6,0.8,1.0,0.6681964713107739,0.690669240365442,0.7566044538056407,0.6396213193073808,1.0274898617065715,,0.0,1.0,0.0
semantic,,,,0.6,0.8,1.0,0.5741043979319709,0.6104703189203945,0.7321450963307848,0.4670403356568722,1.3444444444444443,,0.0,0.0,1.0
