w_skill,w_experience,w_education,w_semantic,recall@5,recall@10,recall@15,ndcg@5,ndcg@10,ndcg@15,spearman,mae_0_to_3,objective_rank
0.0,0.4,0.5,0.1,0.8,1.0,1.0,0.7843762699362018,0.8243517592178661,0.8243517592178661,0.730836881365129,1.0898446336279881,187
0.0,0.3,0.4,0.3,0.8,1.0,1.0,0.7843762699362018,0.8239977417932889,0.8239977417932889,0.730836881365129,0.987527274512206,188
0.0,0.2,0.5,0.3,0.8,1.0,1.0,0.7843762699362018,0.8239977417932889,0.8239977417932889,0.730836881365129,1.0327364147918872,189
0.0,0.2,0.6,0.2,0.8,1.0,1.0,0.7843762699362018,0.8239977417932889,0.8239977417932889,0.730836881365129,1.1064996644896188,190
0.0,0.1,0.8,0.1,0.8,1.0,1.0,0.7843762699362018,0.8239977417932889,0.8239977417932889,0.730836881365129,1.2254720544670317,191
0.8,0.1,0.1,0.0,0.8,1.0,1.0,0.7843762699362018,0.8232801960781745,0.839486254192434,0.8031419000694416,0.723809300605056,192
0.2,0.7,0.1,0.0,0.8,1.0,1.0,0.7843762699362018,0.822325835903929,0.8380768079956245,0.8098162094883012,0.9081121298739587,193
0.1,0.8,0.1,0.0,0.8,1.0,1.0,0.7843762699362018,0.822325835903929,0.8376755211978854,0.7953552057474387,0.9669820582604922,194
0.0,0.0,0.4,0.6,0.8,1.0,1.0,0.6893958174730292,0.8219027071438966,0.8219027071438966,0.7330616511714156,0.9030951781129875,195
0.0,0.7,0.2,0.1,0.8,1.0,1.0,0.7843762699362018,0.8216082901888148,0.8216082901888148,0.7230501870431262,1.0094016586980226,196
0.3,0.7,0.0,0.0,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.837054057374983,0.8142657491008742,0.8508800765469715,197
0.2,0.8,0.0,0.0,0.6,1.0,1.0,0.7364191567020566,0.8208479992607235,0.8365989713524189,0.7998047453600118,0.9097500049335049,198
0.4,0.0,0.3,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.7467536782214123,199
0.4,0.1,0.3,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.7745837395440528,200
0.3,0.1,0.3,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.7917889725664898,201
0.3,0.0,0.4,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8077657129454295,202
0.2,0.0,0.4,0.4,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8343018145248438,203
0.3,0.1,0.4,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8355957742680701,204
0.3,0.0,0.5,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8593257144520506,205
0.2,0.1,0.4,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8620493702260289,206
0.2,0.0,0.5,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8929757766414617,207
0.1,0.1,0.4,0.4,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.8931603851316849,208
0.2,0.1,0.5,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.921529886059512,209
0.1,0.1,0.5,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.9628560957166744,210
0.2,0.0,0.6,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,0.9667390263391932,211
0.1,0.0,0.6,0.3,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,1.0080652359963556,212
0.1,0.1,0.6,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,1.036619345414406,213
0.1,0.0,0.7,0.2,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,1.0818284856940872,214
0.1,0.0,0.8,0.1,0.8,1.0,1.0,0.683692977204325,0.8185837430246177,0.8185837430246177,0.7541969643311377,1.1555917353918188,215
0.7,0.0,0.2,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.7082006839652034,216
0.6,0.0,0.3,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.7315564881492702,217
0.5,0.0,0.3,0.2,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.7335879565929503,218
0.5,0.0,0.4,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.7733552469005556,219
0.4,0.0,0.4,0.2,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.7905604799229926,220
0.4,0.0,0.5,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.8343672816245729,221
0.1,0.0,0.4,0.5,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.8654128294304998,222
0.3,0.0,0.6,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.9254128166820309,223
0.1,0.0,0.5,0.4,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,0.934301986298624,224
0.2,0.0,0.7,0.1,0.8,1.0,1.0,0.683692977204325,0.8177180898276174,0.8177180898276174,0.7397359605902751,1.040502276036925,225
0.1,0.9,0.0,0.0,0.6,1.0,1.0,0.7364191567020566,0.8176333098416488,0.8333842819333441,0.7775570472971464,0.9686199333200382,226
0.0,0.1,0.4,0.5,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,0.9305403458085164,227
0.0,0.2,0.4,0.4,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,0.9589731650941558,228
0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,0.9756281959557865,229
0.0,0.1,0.5,0.4,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.0041823053738368,230
0.0,0.0,0.6,0.4,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.049391445653518,231
0.0,0.1,0.6,0.3,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.0779455550715684,232
0.0,0.0,0.7,0.3,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.1231546953512497,233
0.0,0.1,0.7,0.2,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.1517088047693,234
0.0,0.0,0.8,0.2,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.1969179450489813,235
0.0,0.0,0.9,0.1,0.8,1.0,1.0,0.683692977204325,0.8166465266879258,0.8166465266879258,0.7252749568494127,1.270681194746713,236
0.0,0.9,0.1,0.0,0.8,1.0,1.0,0.7843762699362018,0.8144249066642134,0.8301758787559087,0.7363988058808453,1.0258519866470255,237
0.0,0.9,0.0,0.1,0.6,1.0,1.0,0.7364191567020566,0.8143188045355335,0.8300697766272288,0.7408483454934185,1.0007687421064524,238
0.3,0.5,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.8593024161554715,239
0.3,0.4,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.8752791565344114,240
0.2,0.6,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9064742548144128,241
0.2,0.5,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9203144508794888,242
0.2,0.4,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9452920373295842,243
0.1,0.7,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9653441832009461,244
0.1,0.6,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9757632488047475,245
0.2,0.3,0.5,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,0.9786381048956128,246
0.1,0.5,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0041506079364253,247
0.1,0.4,0.5,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0485184239708256,248
0.1,0.3,0.6,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.0937275642505069,249
0.1,0.2,0.7,0.0,0.6,1.0,1.0,0.6333513308383866,0.8112990132458844,0.8112990132458844,0.7241625719462694,1.138936704530188,250
0.7,0.1,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7245377683877032,251
0.6,0.2,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7417925825836783,252
0.6,0.1,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7522730543572098,253
0.5,0.3,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.771505899759976,254
0.5,0.2,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.7852085678442563,255
0.5,0.1,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8011853082231961,256
0.4,0.4,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.814267121810394,257
0.4,0.3,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8302438621893338,258
0.4,0.2,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8462206025682736,259
0.4,0.1,0.5,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.8621973429472133,260
0.3,0.3,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.891255896913351,261
0.3,0.2,0.5,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.9148208258544209,262
0.3,0.1,0.6,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,0.9539669261000812,263
0.2,0.2,0.6,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.023847245175294,264
0.2,0.1,0.7,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.069056385454975,265
0.1,0.1,0.8,0.0,0.6,1.0,1.0,0.6333513308383866,0.8105814675307701,0.8105814675307701,0.709701568205407,1.1841458448098692,266
0.0,0.8,0.2,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.0360402726766862,267
0.0,0.7,0.3,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.0468130163698781,268
0.0,0.6,0.4,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.073189602766357,269
0.0,0.5,0.5,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.1183987430460383,270
0.0,0.4,0.6,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.1636078833257195,271
0.0,0.3,0.7,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.2088170236054008,272
0.0,0.2,0.8,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.254026163885082,273
0.0,0.1,0.9,0.0,0.6,1.0,1.0,0.6333513308383866,0.8047698185206944,0.8047698185206944,0.6652061720796761,1.2992353041647633,274
0.9,0.0,0.1,0.0,0.8,1.0,1.0,0.6556707338870036,0.8018609453668054,0.8176119174585007,0.7411855845191515,0.7156660121783974,275
0.8,0.0,0.2,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7163944799610447,276
0.7,0.0,0.3,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7324717064117908,277
0.6,0.0,0.4,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.7645812373213798,278
0.5,0.0,0.5,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.8171620486021358,279
0.4,0.0,0.6,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.8843496143792575,280
0.3,0.0,0.7,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,0.9991760663797624,281
0.2,0.0,0.8,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,1.1142655257346563,282
0.1,0.0,0.9,0.0,0.6,1.0,1.0,0.6081805076554174,0.7943840492039597,0.7943840492039597,0.6612096323901854,1.2293549850895504,283
1.0,0.0,0.0,0.0,0.6,1.0,1.0,0.5917973664126421,0.7864309985255398,0.8031590789750409,0.7642971698740139,0.7149375443957502,284
0.0,1.0,0.0,0.0,0.6,0.8,1.0,0.6681964713107739,0.690669240365442,0.7566044538056407,0.6396213193073808,1.0274898617065715,285
0.0,0.0,1.0,0.0,0.6,0.8,1.0,0.5741043979319709,0.6104703189203945,0.7321450963307848,0.4670403356568722,1.3444444444444443,286
